category,page,text,label
Business Administration,Mushroom management,"Mushroom management is the management of a company where the communication channels between the managers and the employees do not work effectively, and where employees are 'kept in the dark' by management in regards to business decisions that affect their work and employment. The term 'mushroom management' alludes to the stereotypical (and somewhat inaccurate) view of mushroom cultivation: kept in the dark and fed bullshit.

",0
Business Administration,Organizational conflict,"Organizational conflict, or workplace conflict, is a state of discord caused by the actual or perceived opposition of needs, values and interests between people working together. Conflict takes many forms in organizations. There is the inevitable clash between formal authority and power and those individuals and groups affected. There are disputes over how revenues should be divided, how the work should be done, and how long and hard people should work. There are jurisdictional disagreements among individuals, departments, and between unions and management. There are subtler forms of conflict involving rivalries, jealousies, personality clashes, role definitions, and struggles for power and favor. There is also conflict within individuals – between competing needs and demands – to which individuals respond in different ways.

",0
Business Administration,Organizing (management),"Organizating or organising is the establishment of effective authority relationships among selected works, persons and work places in order for the group to work together efficiently, or the  process of dividing work into sections and departments.",0
Business Administration,OSTO System Model,"The OSTO System Model is based on the OSTO System Theory, which comprehends complex systems and organizations as living systems and maps these by means of the OSTO System Model. The model is cybernetic in nature and is deduced from the theory of closed loops. The basics of this theory have been formulated by David P. Hanna in the 1980s and have been published initially in 1988. The model assumes that several central transformation processes take place on the inside of a complex organization. These are deeply influenced by mutual reactions between the inner life of the organization and the outside (environment). In terms of closed loop theory, the OSTO System Model depicts the essential elements of such a living system in its interconnectedness, dependencies, and reciprocal reactions. Thinking in network structures is, thus, a crucial part of the OSTO System Theory.
The acronym “OSTO” stands for open, sociotechnical, economic (German: “oekonomisch”)  aspects of a system. With regard to organizations and economically working companies, the model takes into consideration the openness of systems towards their environments as well as the fact that they are multidimensional, socio-techno-economic structures. Taking into consideration these four aspects, the model displays the complexity of such a system in its numerous dimensions.",0
Business Administration,Plan,"A plan is typically any diagram or list of steps with details of timing and resources, used to achieve an objective to do something. It is commonly understood as a temporal set of intended actions through which one expects to achieve a goal.
For spatial or planar topologic or topographic sets see map.
Plans can be formal or informal:

Structured and formal plans, used by multiple people, are more likely to occur in projects, diplomacy, careers, economic development, military campaigns, combat, sports, games, or in the conduct of other business. In most cases, the absence of a well-laid plan can have adverse effects: for example, a non-robust project plan can cost the organization time and money.
Informal or ad hoc plans are created by individuals in all of their pursuits.The most popular ways to describe plans are by their breadth, time frame, and specificity; however, these planning classifications are not independent of one another. For instance, there is a close relationship between the short- and long-term categories and the strategic and operational categories.
It is common for less formal plans to be created as abstract ideas, and remain in that form as they are maintained and put to use. More formal plans as used for business and military purposes, while initially created with and as an abstract thought, are likely to be written down, drawn up or otherwise stored in a form that is accessible to multiple people across time and space. This allows more reliable collaboration in the execution of the plan.",0
Business Administration,Power structure,"In political sociology, but also operative within the rest of the animal kingdom, a power structure is a hierarchy of competence or aggression (might) predicated on influence between an individual and other entities in a group. A power structure focuses on the way power and authority is related between people within groups such as a government, nation, institution, organization, or a society. Such structures are of interest to various fields, including sociology, government, economics, and business. A power structure may be formal and intentionally constructed to maximize values like fairness or efficiency, as in a hierarchical organization wherein every entity, except one, is subordinate to a single other entity. Conversely, a power structure may be an informal set of roles, such as those found in a dominance hierarchy in which members of a social group interact, often aggressively, to create a ranking system. A culture that is organised in a dominance hierarchy is a dominator culture, the opposite of an egalitarian culture of partnership. A visible, dominant group or elite that holds power or authority within a power structure is often referred to as being the Establishment. Power structures are fluid, with changes occurring constantly, either slowly or rapidly, evolving or revolutionary, peacefully or violently.",0
Business Administration,Power to the edge,"Power to the edge refers to the ability of an organization to dynamically synchronize its actions; achieve command and control (C2) agility; and increase the speed of command over a robust, networked grid. The term is most commonly used in relation to military organizations, but it can equally be used in a civilian context.
""Power to the edge"" is an information and organization management philosophy first articulated by the U.S. Department of Defense in a publication by Dr. David S. Alberts and Richard E. Hayes in 2003 titled: ""Power to the Edge: Command...Control...in the Information Age."" This book was published by the Command and Control Research Program and can be downloaded from the Program's website.",0
Business Administration,Scaling of innovations,"Scaling of innovations is a process that leads to widespread use of an innovation. It is regarded the last step after the discovery, proof of concept and piloting of an innovation. In business it is often used as maximizing operational scale of the product. This technology, or project-focused scaling takes products and services as the point of departure and wants to see those to go scale. In the public sector, and for example in development aid, the desired impact is the point of departure and whatever leads to more impact is scaled (usually in the form of a range of innovations). However, some authors recognize that the public sector often uses the business way of scaling to reach impact, leading to disillusionment and doing more harm than good. Sometimes, scaling is seen as a process towards sustainable systems change at scale, where sustainability, systems change and responsible scaling are just as important as “reaching many”.",0
Business Administration,Seagull management,"Seagull management is a management style wherein a manager only interacts with employees when they deem a problem has arisen. The perception is that such a management style involves hasty decisions about things of which they have little understanding, resulting in a messy situation with which others must deal.The term became popular through a joke in Ken Blanchard’s 1985 book Leadership and the One Minute Manager: “Seagull managers fly in, make a lot of noise, dump on everyone, then fly out.”",0
Business Administration,Sense and respond,"Sense and respond has been used in control theory for several decades, primarily in closed systems such as refineries where comparisons are made between measurements and desired values, and system settings are adjusted to narrow the gap between the two. Since  the early 1980s, sense and respond has also been used to describe the behavior of certain open systems. 
Sense and respond is based on lean principles and follows URSLIMM:

U - understand customer value
R - remove waste
S - standardize
L - learn by doing
I - involve everyone
M - measure what matters
M - manage performance visuallyThe term ""sense and respond"" as a business concept was used in a 1992 American Management Association Management Review article by Stephan H. Haeckel.  It was developed by Haeckel at IBM’s Advanced Business Institute.",0
Business Administration,Smiling curve,"In business management theory, the smiling curve is a graphical depiction of how value added varies across the different stages of bringing a product on to the market in an IT-related manufacturing industry. The concept was first proposed around 1992 by Stan Shih, the founder of Acer Inc., an IT company headquartered in Taiwan. According to Shih's observation, in the personal computer industry, the two ends of the value chain – conception and marketing – command higher values added to the product than the middle part of the value chain – manufacturing. If this phenomenon is presented in a graph with a Y-axis for value-added and an X-axis for value chain (stage of production), the resulting curve appears like a ""smile"".
Based on this model, the Acer company adopted a business strategy to reorient itself from manufacturing into global marketing of brand-name PC-related products and services. Acer accordingly invested heavily in R&D to develop innovative technology. The concept later became widely cited to describe the distribution of value-adding potentials in other types of industry to justify business strategies aimed at higher value-adding activities.",0
Business Administration,Social entrepreneurship,"Social entrepreneurship is an approach by individuals, groups, start-up companies or entrepreneurs, in which they develop, fund and implement solutions to social, cultural, or environmental issues. This concept may be applied to a wide range of organizations, which vary in size, aims, and beliefs. For-profit entrepreneurs typically measure performance using business metrics like profit, revenues and increases in stock prices. Social entrepreneurs, however, are either non-profits, or they blend for-profit goals with generating a positive ""return to society"". Therefore, they use different metrics. Social entrepreneurship typically attempts to further broad social, cultural and environmental goals often associated with the voluntary sector in areas such as poverty alleviation, health care and community development.
At times, profit-making social enterprises may be established to support the social or cultural goals of the organization but not as an end in themselves. For example, an organization that aims to provide housing and employment to the homeless may operate a restaurant, both to raise money and to provide employment for the homeless.
In 2010, social entrepreneurship was facilitated by the use of the Internet, particularly social networking and social media websites. These websites enable social entrepreneurs to reach numerous people who are not geographically close yet who share the same goals and encourage them to collaborate online, learn about the issues, disseminate information about the group's events and activities, and raise funds through crowdfunding.In recent years, researchers are calling for a better understanding of the ecosystem in which social entrepreneurship exists, and social ventures operate. This will help them formulate better strategy and help achieve their double bottom line objective.",0
Business Administration,Social work management,"Social work management is the management of organisations or enterprises in the social economy and non-profit sector, e.g., public service providers, charities, youth welfare offices, associations, etc. 
Social work management has been traditionally pursued by social workers, social pedagogues, pedagogues, psychologists without additional management skills and knowledge or legal practitioners and business economists – often without reference to the social economy.
Most scholars and practitioners agree that social work managers need to have a high degree of leadership skills to make considered managerial decisions, to empower social workers, to develop staff within and collaborate with partners outside the social and human service organisation. Social work management as a field of social work education and practice was established in many universities in Europe and North America  since the 1980s. Established qualifications in higher education first included diplomas in social economy. It originally focused on person-centred leadership, motivation and strategic issues. It combines management with social pedagogical, psychological, and sociological knowledge and skills.",0
Business Administration,Stakeholder approach,"In management, a stakeholder approach is the practice that managers formulate and implement processes that satisfy stakeholders' needs to ensure long-term success. According to the degree of participation of the different groups, the company can take advantage of market imperfections to create valuable opportunities. It emphasizes active management of the business environment, relationships and the promotion of shared interests. This approach is based on stakeholder theory, which arises as a counterpart to business practices and management that focus on shareholders satisfaction. The implementation of this approach can reinforce the firm values and create competitive advantage. However, it has been criticized for overvaluing stakeholders and its difficulty to reach consensus.",0
Business Administration,Stewardship theory,"Stewardship theory is a theory that managers, left on their own, will act as responsible stewards of the assets they control.Stewardship theorists assume that given a choice between self-serving behavior and pro-organizational behavior, a steward will place higher value on cooperation than defection. Stewards are assumed to be collectivists, pro-organizational, and trustworthy.In American politics, an example of the stewardship theory is where a president practices a governing style based on belief, they have the duty to do whatever is necessary in national interest, unless prohibited by the Constitution.  The Stewardship approach is often associated with Theodore Roosevelt, who viewed the Presidency as a ""Bully pulpit"" of moral and political leadership.",0
Business Administration,Success,"Success is the state or condition of meeting a defined range of expectations. It may be viewed as the opposite of failure. The criteria for success depend on context, and may be relative to a particular observer or belief system. One person might consider a success what another person considers a failure, particularly in cases of direct competition or a zero-sum game. Similarly, the degree of success or failure in a situation may be differently viewed by distinct observers or participants, such that a situation that one considers to be a success, another might consider to be a failure, a qualified success or a neutral situation. For example, a film that is a commercial failure or even a box-office bomb can go on to receive a cult following, with the initial lack of commercial success even lending a cachet of subcultural coolness.It may also be difficult or impossible to ascertain whether a situation meets criteria for success or failure due to ambiguous or ill-defined definition of those criteria. Finding useful and effective criteria, or heuristics, to judge the failure or success of a situation may itself be a significant task.",0
Business Administration,Supervision,"Supervision is an act or instance of directing, managing, or oversight.

",0
Business Administration,Target culture,"Target culture is a pejorative term used to refer to the perceived negative effects of rigid adherence to performance targets by businesses and organisations. The term is primarily used to refer to this kind of behaviour within the provision of public services in the United Kingdom. Target culture often stems from not being able to accurately measure a broad social good like health, education or crime prevention: instead, specific target like increasing the number of people passing an examination  or the number of arrests made by a police force is used.",0
Business Administration,Technostructure,"Technostructure is the group of technicians, analysts within an organisation (enterprise, administrative body) with considerable influence and control on its economy. The term was coined by the economist John Kenneth Galbraith in The New Industrial State (1967). It usually refers to managerial capitalism where the managers and other company leading administrators, scientists, or lawyers retain more power and influence than the shareholders in the decisional and directional process.",0
Business Administration,Theory of the firm,"The theory of Forms or theory of Ideas is a philosophical theory, concept, or world-view, attributed to Plato, that the physical world is not as real or true as timeless, absolute, unchangeable ideas. According to this theory, ideas in this sense, often capitalized and translated as ""Ideas"" or ""Forms"", are the non-physical essences of all things, of which objects and matter in the physical world are merely imitations. Plato speaks of these entities only through the characters (primarily Socrates) of his dialogues who sometimes suggests that these Forms are the only objects of study that can provide knowledge. The theory itself is contested from within Plato's dialogues, and it is a general point of controversy in philosophy.  Nonetheless, the theory is considered to be a classical solution to the problem of universals.The early Greek concept of form precedes attested philosophical usage and is represented by a number of words mainly having to do with vision, sight, and appearance. Plato uses these aspects of sight and appearance from the early Greek concept of the form in his dialogues to explain the Forms and the Good.",0
Business Administration,Turnaround management,"Turnaround management is a process dedicated to corporate renewal. It uses analysis and planning to save troubled companies and return them to solvency, and to identify the reasons for failing performance in the market, and rectify them. Turnaround management involves management review, root failure causes analysis, and SWOT analysis to determine why the company is failing. Once analysis is completed, a long term strategic plan and restructuring plan are created. These plans may or may not involve a bankruptcy filing. Once approved, turnaround professionals begin to implement the plan, continually reviewing its progress and make changes to the plan as needed to ensure the company returns to solvency.",0
Business Administration,Upper echelons theory,"The upper echelons theory is a management theory published by Donald C. Hambrick and P. Mason in 1984.
It states that organizational outcomes are partially predicted by managerial background characteristics of the top level management team.

",0
Business Administration,Workers' control,"Workers' control is participation in the management of factories and other commercial enterprises by the people who work there.  It has been variously advocated by anarchists, socialists, communists, social democrats, distributists and Christian democrats, and has been combined with various socialist and mixed economy systems.
Workers' councils are a form of workers' control. Council communism, such as in the early Soviet Union, advocates workers' control through workers' councils and factory committees. Syndicalism advocates workers' control through trade unions. Guild socialism advocates workers' control through a revival of the guild system. Participatory economics represents a recent variation on the idea of workers' control.
Workers' control can be contrasted to control of the economy via the state, such as nationalization and central planning (see state socialism) versus control of the means of production by owners, which workers can achieve through employer provided stock purchases, direct stock purchases, etc., as found in capitalism.",0
Business Administration,Association of Consulting Engineers New Zealand,"The Association of Consulting Engineers New Zealand (ACENZ) is New Zealand's main business association representing engineers providing consultancy services in a wide range of disciplines. It was founded in 1959 as the consulting division of IPENZ, though it has been a separate entity since 1970.It has 176 corporate members with a total of around 8,500 staff (2007 data), up from about 5,800 in 2001.Apart from its functions as a representative of the interests of its member companies, it annually judges engineering awards for the most innovative and exceptional engineering projects of New Zealand.",0
Business Administration,Body shopping,"Body shopping is the practice of consultancy firms recruiting workers (generally in the information technology sector) in order to contract their services out on a tactical short- to mid-term basis. IT services companies that practice body shopping assert that they provide real services (such as software development) rather than the ""sham"" of merely farming out professionals to overseas companies.",0
Business Administration,Chemonics,"Chemonics International, Inc. is a private international development firm based in Washington, D.C. It was established in 1975 by Thurston F. (Tony) Teele as a subsidiary of Erly Industries. The employee-owned company offers a variety of services globally and with more than $1.5 billion in USAID contracts in 2019 is the largest for-profit recipient of U.S. government foreign aid. As of 2019 the company has approximately 5,000 employees in 100 countries.

",0
Business Administration,Commercialista,"A tax advisor or tax consultant is a person with advanced training and knowledge of tax law. The services of a tax advisor are usually retained in order to minimize taxation while remaining compliant with the law in complicated financial situations. Tax Advisors are also retained to represent clients before tax authorities and tax courts to resolve tax issues.

",0
Business Administration,Cumming Corporation,"Cumming is a privately held international project management and cost consulting firm with more than 950 employees worldwide and a focus on serving the education, healthcare, themed entertainment, and hospitality sectors.  In 2017, the firm generated an estimated $117 million in professional fees on more than $4 billion in construction.

",0
Business Administration,Engineering consulting,"Engineering consulting is the practice of performing engineering as a consulting engineer. It assists public and private companies with process management, idea organization, product design, fabrication, MRO (Maintenance, Repair and Operations), servicing, tech advice, tech specifications, tech estimating, costing, budgeting, valuation, branding, and marketing.Engineering consulting firms may involve Civil, Structural, Mechanical, Electrical, Environmental, Chemical, Industrial, and Agricultural, Electronics and Telecom, Computer and Network, Instrumentation and Control, IT, Manufacturing and Production, Aerospace, Marine, Fire and Safety, etc. Consulting engineers may also assist in marketing.",0
Business Administration,Expert as a service,"Expert-as-a-Service (ExaaS) is an online delivery model of human consulting and/or automated knowledge transfer. Similarly to SaaS (Software as a service) the concept of ExaaS comes from the remote nature of processing data and/or providing service. The user of ExaaS  accesses the service through a webpage, VoiP, IM, etc. or any related mobile app. Typical ExaaS providers are consultants, lawyers, physicians, teachers etc. 
Biztech Magazine claims that  ""...Everything as a service...Clouding Will Disrupt the World..."" and according to Business2Customers magazine there are ""...3 Reasons Why Experts-as-a-Service is the Future of Consulting...""ExaaS is the general term for newer consulting or expertise based online services like CaaS (Consulting-as-a-Service) or JaaS (Justice-as-a-Service) CaaS companies or individuals deliver online consulting services (The Consulting-as-a-Service model (CONaaS) by Luke Marson, sales diagnostics by Miklos Kadar, 
Introducing Executive As A Service by GconnTec )
According to BusinessInsider JaaS companies ""...Find You Money You Didn't Know You Were Owed..."" by providing legal or consumer rights services. And according to Henrik Zillmer ""...There’s a new wave of customer empowerment coming...""  
He lists honourable mentions of JaaS services like Paribus, AirHelp, Compensair, Fixed, BillFixers, 71lbs )",0
Business Administration,Grade (consulting),"In information technology consulting and management consulting, a grade aims to explicitly recognize a certain professional level, both within the organization and to customer organizations. A grade is separated from a place in the line hierarchy of a company; it underlines the very possibility of recognizing a person (top) level without being necessarily in a management functions.
The most commonly used system of grading consultants is the following:

Junior consultant or associate consultant: In some fields, an associate consultant is at the beginning of their consulting career and will typically do work to support the consultants and senior consultants - data collection and analysis, workshop support, etc. An associate consultant can also refer to a day rate contractor at any level, differentiating them from an employee of the firm (e.g. associate managing consultant). However, in engineering, urban planning. and some environmental consulting fields the term associate consultant is used differently and is typically a higher grade than principal consultant.
Consultant: A consultant is ‘learning the trade' within a specific domain of expertise. A consultant is developing in most competency dimensions and work in different roles on different projects in a specific domain.
Senior consultant: A senior consultant has developed a specialisation within a specific domain of expertise. A senior consultant is capable of working independently as well as in teams. A senior consultant is often responsible for the completion of a part of a project or activities for which he/she leads a small team. A senior consultant is more client oriented and explores sales activities.
Managing consultant: A managing consultant has started to excel in some of the competency dimensions. A managing consultant is known for domain expertise and is capable of generating his or her own work and that of others. As such the managing consultant is often responsible for business volume, through (add-on) sales and delivering a project. A managing consultant can act as a team lead or counsellor for other team members.
Senior managing consultant: A senior managing consultant has developed excellence within some of the competency dimensions. A senior managing consultant is known for domain expertise and is capable of generating his or her own work and that of others. As such the senior managing consultant is often responsible for business volume, through (add-on) sales and delivering a project. A senior managing consultant leads a team or counsellor for other teams.
Principal consultant: A principal consultant has a strong business impact and is often part of the company's leadership. A principal consultant is capable of shaping a piece of business being the leader in a specific domain and in any other domains. A principal consultant develops high-level business relations and high-impact projects. A principal is capable of leading large teams and also generates new business ideas.
Executive Principal consultant: not a real thing.",0
Business Administration,Information Control Company,"g2o, formerly Information Control Company (ICC), formerly Information Control Corporation, is headquartered in Columbus, Ohio, United States. It is the largest Ohio-owned digital experience and technology consulting company.The company employs more than 500 analysts, designers, developers, system and data engineers, researchers, and strategists.
Their client list includes financial institutions, health care organizations, government agencies, insurance companies, retailers, and educators.",0
Business Administration,Oliver Wyman,"Oliver Wyman is an American management consulting firm. Founded in New York City in 1984 by former Booz Allen Hamilton partners Alex Oliver and Bill Wyman, the firm has more than 60 offices in Europe, North America, the Middle East, and Asia-Pacific, employing over 5,000 professionals. The firm is part of the Oliver Wyman Group, a business unit of Marsh McLennan.",0
Business Administration,Palladium International,"Palladium (also known as ""The Palladium Group"", ""Palladium Holdings"" or ""Palladium International"") is an international advisory and management company representing the combination of seven prior companies: GRM International, Futures Group, Palladium, the IDL Group, Development & Training Services, HK Logistics and CARANA Corporation. As of October 2016, Palladium employs over 2,500 persons operating in 90 countries. At the end of 2015, Palladium International was the fourth-largest private sector partner for the UK Government's Department for International Development (DFID). During 2011, Palladium International members Futures Group and Carana were USAID's fourteenth and sixteenth largest private sector partners, respectively. At the end of 2012, GRM International was the third largest private sector partner for AusAID.",0
Business Administration,Peopleware,"Peopleware is a term used to refer to one of the three core aspects of computer technology, the other two being hardware and software. Peopleware can refer to anything that has to do with the role of people in the development or use of computer software and hardware systems, including such issues as developer productivity, teamwork, group dynamics, the psychology of programming, project management, organizational factors, human interface design, and human–machine interaction.",0
Business Administration,Peopleware: Productive Projects and Teams,"Peopleware: Productive Projects and Teams is a 1987 book on the social side of software development, specifically managing project teams.  It was written by software consultants Tom DeMarco and Tim Lister, from their experience in the world of software development.  This book was revised in 2013.",0
Business Administration,Performance consulting,"Performance consulting is a practice that became popular in the  early 2000s. Performance consulting is a practice that evolved from the instructional design discipline. It is performed by performance consultants who use more of a systems-thinking approach to resolving workplace performance problems. Performance consulting acknowledges that there are other environmental factors that affect one's performance. While instructional design and the development of training or learning solutions helps to build knowledge and skills, performance consulting takes a more systems-thinking approach to investigate and identify other environmental factors that may degrade one's performance.",0
Business Administration,Professional services,"Professional services are occupations in the service sector requiring special training in the arts or sciences. Some professional services, such as architects, accountants, engineers, doctors, lawyers, and teachers, require the practitioner to hold professional degrees or licenses and possess specific skills. Other professional services involve providing specialist business support to businesses of all sizes and in all sectors; this can include tax advice, supporting a company with accounting, IT services, Public Relations services or providing management advice.

",0
Business Administration,Public consultation,"Public consultation (Commonwealth countries and European Union), public comment (US),  or simply consultation, is a regulatory process by which the public's input on matters affecting them is sought. Its main goals are in improving the efficiency, transparency and public involvement in large-scale projects or laws and policies. It usually involves notification (to publicise the matter to be consulted on), consultation (a two-way flow of information and opinion exchange) as well as participation (involving interest groups in the drafting of policy or legislation). A frequently used tool for understanding different levels of community participation in consultation is known as Arnstein's ladder, although some academics contest that Arnstein's ladder is contextually specific and was not intended to be a universal tool. Ineffective consultations are considered to be cosmetic consultations that were done due to obligation or show and not true participatory decision making.
Public comment (or ""vox populi"") is a public meeting of government bodies which set aside time for public comments, usually upon documents. Such documents may either be reports such as Draft Environmental Impact Reports (DEIR's) or new regulations. There is typically a notice which is posted on the web and mailed to lists of interested parties known to the government agencies. If there is to be a change of regulations, there will be a formal notice of proposed rulemaking.
The basis for public comment is found in general political theory of constitutional democracy as originated during and after the Enlightenment, particularly by Rousseau. This basis was elaborated in the American Revolution, and various thinkers such as Benjamin Franklin, Thomas Jefferson and Thomas Paine are associated with the rejection of tyrannical, closed government decision making in favor of open government. The tradition of the New England Town Hall is believed to be rooted in this early American movement, and the distillation of formal public comment in official proceedings in the United States is a direct application of this format in the workings of public administration itself.",0
Business Administration,Maria Ramberger,"Maria Ramberger is a 2-time Olympic Snowboarder and Engagement Manager at McKinsey & Company where she served a broad range of tech clients across Hardware, Software and Tech Services. Born in Vienna, Austria she initially joined as part of the German office in 2017 and later transferred to the United States in early 2019. Before joining McKinsey she was a member of the Austrian National Snowboard Team. Maria also holds a PhD in law and served in the Austrian Armed Forces (2007 - 2012).",0
Business Administration,Rapid Results,"Rapid Results is a structured process that mobilizes teams to achieve tangible results over a rapid time frame and accelerate organizational learning. Schaffer Consulting, a management consulting firm headquartered in Stamford, Connecticut, developed the Rapid Results approach based on their experience working with clients across industries to achieve breakthrough levels of performance. The approach and its practitioners have since been recognized in The New York Times, Harvard Business Review, and Foreign Policy, among other publications.",0
Business Administration,Research ethics consultation,"Analogous to clinical ethics consultation, Research Ethics Consultation (REC) describes a formal way for researchers to solicit and receive expert ethical guidance related to biomedical research. The first REC service was established at the National Institutes of Health (NIH) Clinical Center in 1997. Today, most REC services are found at academic institutions, and the majority of current services were originally launched in response to the 2006 NIH Clinical and Translational Science Award program, as applicants to that program were required to have procedures in place to address ethical concerns raised by their research.While still a young discipline with no explicit standards, individuals serving as research ethics consultants are expected to be familiar with research ethics and ethical analysis; knowledgeable about the applicable regulations, laws, and policies; and ideally also have some biomedical research experience and scientific expertise.REC is distinct from related services, such as those of Institutional Review Boards, in that it is typically available at any point during a study (planning, conducting, interpreting, or disseminating results), and can relate to any ethical question. While little is known about the range and distribution of topics put forth for REC, such services may be particularly important and useful for studies of known regulatory and ethical uncertainty (e.g. assessment of minimal risk in pediatric studies) and frontier research for which there is little if any regulation or expert consensus. The recommendations that result from the consultation are non-binding, meaning that the researcher may choose to follow the recommendation, or to pursue a different approach.",0
Business Administration,Research report,"A research report is a publication that reports on the findings of a research project or alternatively scientific observations on or about a subject.
Research reports are produced by many sectors including industry, education, government and non-government organizations and may be disseminated internally, or made public (i.e. published) however they are not usually available from booksellers or through standard commercial publishing channels. Research reports are also issued by governmental and international organizations, such as UNESCO.
There are various distribution models for research reports with the main ones being: public distribution for free or open access; limited distribution to clients and customers; or sold commercially. For example market research reports are often produced for sale by specialist market research companies, investment companies may provide research reports to clients while government agencies and civil society organizations such as UNESCO, the World Health Organization and many others often provide free access to organization research reports in the public interest or for a range of organization requirements and objectives.",0
Business Administration,Steuerberater,"Steuerberater (StB) is the professional license for tax advisors in Germany.The provision of tax advisory services is restricted and basically permissible for Steuerberater, Rechtsanwälte (attorneys-at-law) and Wirtschaftsprüfer (certified public accountants) only according to German law. In order to obtain this qualification, an individual must pass the Steuerberaterprüfung, a special uniform nationwide state examination. Merely being qualified as an attorney at law is not sufficient. Individuals may hold several of the aforementioned qualifications at the same time, e.g. be dual qualified and licensed as Rechtsanwalt (attorney-at-law) and Steuerberater (licensed tax advisor) at the same time. 
A similar license exists in Austria and Switzerland.

",0
Business Administration,Systel,"Systel, Inc. is a US-based multinational firm dealing in integrated technology and business services, mostly utilizing temporary H-1B visa workers. Headquartered in Alpharetta, its development centers are located in India and the United States. Systel is a certified minority business enterprise.

",0
Business Administration,List of university statistical consulting centers,This list of university statistical consulting centers (or centres)  is a simple list of universities in which there is a specifically designated team providing statistical consultancy services. Often this service will be available only to enquirers from within the same university.,0
Business Administration,Office,"An office is a space where an organization's employees perform administrative work in order to support and realize objects and goals of the organization. The word ""office"" may also denote a position within an organization with specific duties attached to it (see officer, office-holder, official); the latter is in fact an earlier usage, office as place originally referring to the location of one's duty. When used as an adjective, the term ""office"" may refer to business-related tasks. In law, a company or organization has offices in any place where it has an official presence, even if that presence consists of (for example) a storage silo rather than an establishment with desk-and-chair. An office is also an architectural and design phenomenon: ranging from a small office such as a bench in the corner of a small business of extremely small size (see small office/home office), through entire floors of buildings, up to and including massive buildings dedicated entirely to one company. In modern terms an office is usually the location where white-collar workers carry out their functions. According to James Stephenson, ""Office is that part of business enterprise which is devoted to the direction and co-ordination of its various activities.""
Offices in classical antiquity were often part of a palace complex or of a large temple. The High Middle Ages (1000–1300) saw the rise of the medieval chancery, which was usually the place where most government letters were written and where laws were copied in the administration of a kingdom. With the growth of large, complex organizations in the 18th century, the first purpose-built office spaces were constructed. As the Industrial Revolution intensified in the 18th and 19th centuries, the industries of banking, rail, insurance, retail, petroleum, and telegraphy grew dramatically, requiring many clerks, and as a result more office space was assigned to house their activities. The time-and-motion study, pioneered in manufacturing by F. W. Taylor (1856-1915) led to the ""Modern Efficiency Desk"" of 1915 with a flat top and drawers below, designed to allow managers an easy view of the workers.
However, by the middle of the 20th century, it became apparent that an efficient office required discretion in the control of privacy, and gradually the cubicle system evolved.The main purpose of an office environment is to support its occupants in performing their jobs. Work spaces in an office are typically used for conventional office activities such as reading, writing and computer work. There are nine generic types of work space, each supporting different activities. In addition to individual cubicles, one can find meeting rooms, lounges, and spaces for support activities, such as photocopying and filing. Some offices also have a kitchen area where workers can make their lunches. There are many different ways of arranging the space in an office and whilst these vary according to function, managerial fashions and the culture of specific companies can be even more important.
While offices can be built in almost any location and in almost any building, some modern requirements for offices make this more difficult, such as requirements for light, networking, and security. The major purpose of an office building is to provide a workplace and working environment - primarily for administrative and managerial workers. These workers usually occupy set areas within the office building, and usually are provided with desks, PCs and other equipment they may need within these areas. The chief operating officer (COO) is responsible for handling administration and maintenance of an office building.",0
Business Administration,Office administration,"Office administration (shortened as Office Ad and abbreviated as OA) is a set of day-to-day activities that are related to the maintenance of an office building, financial planning, record keeping and billing, personal development, physical distribution and logistics, within an organization. An employee that undertakes these activities is commonly called an office administrator or office manager, and plays a key role in any organization's infrastructure, regardless of the scale. Many administrative positions require the candidate to have an advanced skill set in the software applications Microsoft Word, Excel and Access.

",0
Business Administration,Activity management,"Project management is the process of leading the work of a team to achieve all project goals within the given constraints. This information is usually described in project documentation, created at the beginning of the development process. The primary constraints are scope, time, and budget. The secondary challenge is to optimize the allocation of necessary inputs and apply them to meet pre-defined objectives.
The objective of project management is to produce a complete project which complies with the client's objectives. In many cases, the objective of project management is also to shape or reform the client's brief to feasibly address the client's objectives. Once the client's objectives are clearly established they should influence all decisions made by other people involved in the project – for example, project managers, designers, contractors, and sub-contractors. Ill-defined or too tightly prescribed project management objectives are detrimental to decision making.
A project is a temporary and unique endeavor designed to produce a product, service, or result with a defined beginning and end (usually time-constrained, and often constrained by funding or staffing) undertaken to meet unique goals and objectives, typically to bring about beneficial change or added value.  The temporary nature of projects stands in contrast with business as usual (or operations), which are repetitive, permanent, or semi-permanent functional activities to produce products or services. In practice, the management of such distinct production approaches requires the development of distinct technical skills and management strategies.",0
